GO_Term,count,PValue,Genes,List_total,Fold_enrichment
GO:0034763~negative regulation of transmembrane transport,3,0.599924461,"2922, 2669, 2332",291,1.486767195
GO:0090279~regulation of calcium ion import,3,0.623778791,"4283, 9456, 6348",291,1.423048601
GO:0032412~regulation of ion transmembrane transporter activity,5,0.643709169,"2922, 2669, 9456, 2332, 483",291,1.133258271
GO:0070838~divalent metal ion transport,8,0.651085854,"2669, 89780, 4283, 9456, 117, 2332, 6348, 84102",291,1.037639605
GO:0022898~regulation of transmembrane transporter activity,5,0.674538999,"2922, 2669, 9456, 2332, 483",291,1.088671061
GO:0006816~calcium ion transport,7,0.69162187,"2669, 89780, 4283, 9456, 117, 2332, 6348",291,1.010570746
GO:0043270~positive regulation of ion transport,5,0.694045429,"4283, 9456, 117, 6348, 483",291,1.060845602
GO:1904062~regulation of cation transmembrane transport,6,0.703569531,"2922, 2669, 4283, 9456, 2332, 483",291,1.016463286
GO:0006812~cation transport,18,0.723382175,"89780, 4283, 9551, 3780, 7037, 9456, 94033, 483, 28968, 2922, 2669, 567, 117, 2332, 6348, 84102, 6834, 6948",291,0.940488454
GO:0043271~negative regulation of ion transport,3,0.744197341,"2922, 2669, 2332",291,1.131970478
GO:1903169~regulation of calcium ion transmembrane transport,3,0.763376705,"2669, 4283, 2332",291,1.088671061
GO:0070588~calcium ion transmembrane transport,5,0.777144005,"2669, 89780, 4283, 2332, 6348",291,0.943308732
GO:0098662~inorganic cation transmembrane transport,12,0.777349086,"2922, 2669, 89780, 4283, 9551, 3780, 2332, 6348, 6834, 84102, 483, 28968",291,0.902499679
GO:0006811~ion transport,24,0.802927038,"5360, 89780, 4283, 9551, 3780, 7037, 9456, 94033, 483, 28968, 2922, 2669, 1645, 2348, 1378, 567, 117, 2167, 2332, 6348, 5468, 84102, 6834, 6948",291,0.895904684
GO:0060402~calcium ion transport into cytosol,3,0.834015507,"4283, 117, 6348",291,0.930966374
GO:0098655~cation transmembrane transport,13,0.835390612,"89780, 4283, 9551, 3780, 9456, 483, 28968, 2922, 2669, 2332, 6348, 84102, 6834",291,0.853922998
GO:0060401~cytosolic calcium ion transport,3,0.855832967,"4283, 117, 6348",291,0.881534532
GO:0098660~inorganic ion transmembrane transport,12,0.874906748,"2922, 2669, 89780, 4283, 9551, 3780, 2332, 6348, 6834, 84102, 483, 28968",291,0.813170629
GO:0043269~regulation of ion transport,9,0.889389648,"2922, 2669, 4283, 9456, 567, 117, 2332, 6348, 483",291,0.784357497
GO:0034765~regulation of ion transmembrane transport,6,0.898164822,"2922, 2669, 4283, 9456, 2332, 483",291,0.758959254
GO:0042391~regulation of membrane potential,5,0.91388792,"2922, 151647, 567, 2332, 483",291,0.728168144
GO:0034762~regulation of transmembrane transport,6,0.922265821,"2922, 2669, 4283, 9456, 2332, 483",291,0.717934429
GO:0034220~ion transmembrane transport,13,0.966648383,"89780, 4283, 9551, 3780, 9456, 483, 28968, 2922, 2669, 2332, 6348, 84102, 6834",291,0.690652921
GO:0055085~transmembrane transport,16,0.98563853,"5195, 89780, 4283, 9551, 3780, 6563, 9456, 483, 28968, 2922, 2669, 2332, 6348, 5699, 84102, 6834",291,0.659964569
GO:0045840~positive regulation of mitotic nuclear division,3,0.271813369,"51434, 3481, 5925",291,2.929805943
GO:0033045~regulation of sister chromatid segregation,4,0.297554032,"8289, 8313, 51434, 5925",291,2.091619991
GO:0051785~positive regulation of nuclear division,3,0.370824522,"51434, 3481, 5925",291,2.316590746
GO:2000134~negative regulation of G1/S transition of mitotic cell cycle,3,0.40275198,"90, 5934, 5925",291,2.16550874
GO:0030071~regulation of mitotic metaphase/anaphase transition,3,0.413225681,"8289, 51434, 5925",291,2.119434086
GO:1902099~regulation of metaphase/anaphase transition of cell cycle,3,0.428763232,"8289, 51434, 5925",291,2.053884579
GO:0051983~regulation of chromosome segregation,4,0.439648156,"8289, 8313, 51434, 5925",291,1.639726783
GO:0010948~negative regulation of cell cycle process,6,0.443498444,"90, 3135, 5699, 5934, 4869, 5925",291,1.378732208
GO:0010965~regulation of mitotic sister chromatid separation,3,0.444082006,"8289, 51434, 5925",291,1.992268041
GO:0044784~metaphase/anaphase transition of cell cycle,3,0.444082006,"8289, 51434, 5925",291,1.992268041
GO:1902807~negative regulation of cell cycle G1/S phase transition,3,0.459170822,"90, 5934, 5925",291,1.934240817
GO:0051306~mitotic sister chromatid separation,3,0.459170822,"8289, 51434, 5925",291,1.934240817
GO:0033047~regulation of mitotic sister chromatid segregation,3,0.512384967,"8289, 51434, 5925",291,1.747603545
GO:1905818~regulation of chromosome separation,3,0.517050216,"8289, 51434, 5925",291,1.732406992
GO:0010564~regulation of cell cycle process,12,0.541439838,"8289, 201161, 8313, 90, 3135, 51434, 5699, 3481, 58490, 5934, 4869, 5925",291,1.088671061
GO:2000045~regulation of G1/S transition of mitotic cell cycle,4,0.559544253,"8289, 90, 5934, 5925",291,1.383519473
GO:0090068~positive regulation of cell cycle process,5,0.61937217,"201161, 51434, 3481, 4869, 5925",291,1.169171386
GO:0051304~chromosome separation,3,0.619880509,"8289, 51434, 5925",291,1.433286361
GO:1901987~regulation of cell cycle phase transition,7,0.64355001,"8289, 90, 51434, 5699, 5934, 4869, 5925",291,1.06375868
GO:1902806~regulation of cell cycle G1/S phase transition,4,0.653355533,"8289, 90, 5934, 5925",291,1.191191654
GO:1901991~negative regulation of mitotic cell cycle phase transition,4,0.65928605,"90, 5699, 5934, 5925",291,1.180603284
GO:0007088~regulation of mitotic nuclear division,4,0.673791961,"8289, 51434, 3481, 5925",291,1.154937995
GO:1901990~regulation of mitotic cell cycle phase transition,6,0.703569531,"8289, 90, 51434, 5699, 5934, 5925",291,1.016463286
GO:1901988~negative regulation of cell cycle phase transition,4,0.704096728,"90, 5699, 5934, 5925",291,1.102222983
GO:0000819~sister chromatid segregation,4,0.706742598,"8289, 8313, 51434, 5925",291,1.097668342
GO:0098813~nuclear chromosome segregation,5,0.717242536,"2669, 8289, 8313, 51434, 5925",291,1.028002085
GO:0051783~regulation of nuclear division,4,0.753624152,"8289, 51434, 3481, 5925",291,1.017761451
GO:0045931~positive regulation of mitotic cell cycle,3,0.77120852,"51434, 3481, 5925",291,1.07111185
GO:0044843~cell cycle G1/S phase transition,4,0.800193706,"8289, 90, 5934, 5925",291,0.938642187
GO:0045786~negative regulation of cell cycle,6,0.800888037,"90, 3135, 5699, 5934, 4869, 5925",291,0.895401367
GO:0045930~negative regulation of mitotic cell cycle,4,0.804039051,"90, 5699, 5934, 5925",291,0.932055224
GO:0045787~positive regulation of cell cycle,5,0.828129674,"201161, 51434, 3481, 4869, 5925",291,0.869226894
GO:0000082~G1/S transition of mitotic cell cycle,3,0.832069241,"90, 5934, 5925",291,0.935337109
GO:0000070~mitotic sister chromatid segregation,3,0.834015507,"8289, 51434, 5925",291,0.930966374
GO:0007059~chromosome segregation,5,0.837079836,"2669, 8289, 8313, 51434, 5925",291,0.855785241
GO:0044770~cell cycle phase transition,7,0.854660059,"8289, 90, 51434, 5699, 5934, 4869, 5925",291,0.822765563
GO:0044772~mitotic cell cycle phase transition,6,0.879767439,"8289, 90, 51434, 5699, 5934, 5925",291,0.787457724
GO:0007346~regulation of mitotic cell cycle,7,0.899665561,"8289, 90, 51434, 5699, 3481, 5934, 5925",291,0.760822493
GO:0007067~mitotic nuclear division,4,0.901055579,"8289, 51434, 3481, 5925",291,0.754646985
GO:0051726~regulation of cell cycle,13,0.953209638,"8289, 8313, 51191, 3481, 58490, 201161, 90, 3135, 51434, 5699, 5934, 4869, 5925",291,0.717039993
GO:0022402~cell cycle process,13,0.975804002,"8289, 8313, 3481, 2669, 201161, 402, 90, 3135, 51434, 5699, 5934, 4869, 5925",291,0.668201355
GO:0007049~cell cycle,19,0.976655716,"8289, 8313, 10907, 51191, 3481, 58490, 2669, 201161, 1389, 27301, 402, 90, 3135, 51434, 5699, 4602, 5934, 4869, 5925",291,0.706082686
GO:0048285~organelle fission,5,0.977179889,"8289, 51434, 5468, 3481, 5925",291,0.568569646
GO:0000278~mitotic cell cycle,9,0.981677158,"2669, 8289, 90, 51434, 5699, 4602, 3481, 5934, 5925",291,0.609877972
GO:1903047~mitotic cell cycle process,7,0.985817502,"8289, 90, 51434, 5699, 3481, 5934, 5925",291,0.564839056
GO:0000280~nuclear division,4,0.988992214,"8289, 51434, 3481, 5925",291,0.489200256
GO:0006110~regulation of glycolytic process,3,0.194301472,"51341, 402, 51548",291,3.689385262
GO:0043470~regulation of carbohydrate catabolic process,3,0.249530491,"51341, 402, 51548",291,3.112918814
GO:0051196~regulation of coenzyme metabolic process,3,0.271813369,"51341, 402, 51548",291,2.929805943
GO:0051193~regulation of cofactor metabolic process,3,0.321758113,"51341, 402, 51548",291,2.587361093
GO:0043467~regulation of generation of precursor metabolites and energy,4,0.346799832,"51341, 402, 51548, 3481",291,1.911048481
GO:1903578~regulation of ATP metabolic process,3,0.474019909,"51341, 402, 51548",291,1.879498152
GO:0016052~carbohydrate catabolic process,4,0.523636804,"51341, 402, 51548, 4758",291,1.459537027
GO:0009132~nucleoside diphosphate metabolic process,3,0.595840171,"4907, 953, 51548",291,1.497945896
GO:0006732~coenzyme metabolic process,6,0.638112333,"2348, 9563, 8875, 51341, 402, 51548",291,1.097668342
GO:0046034~ATP metabolic process,5,0.677023331,"9551, 4907, 51341, 402, 51548",291,1.085113312
GO:0051186~cofactor metabolic process,7,0.716830222,"1645, 2348, 9563, 8875, 51341, 402, 51548",291,0.982796074
GO:0009205~purine ribonucleoside triphosphate metabolic process,5,0.743345713,"9551, 4907, 51341, 402, 51548",291,0.99117813
GO:0009144~purine nucleoside triphosphate metabolic process,5,0.753669488,"9551, 4907, 51341, 402, 51548",291,0.976601981
GO:0009199~ribonucleoside triphosphate metabolic process,5,0.757708954,"9551, 4907, 51341, 402, 51548",291,0.970890858
GO:1900542~regulation of purine nucleotide metabolic process,3,0.758027567,"51341, 402, 51548",291,1.100700575
GO:0006140~regulation of nucleotide metabolic process,3,0.768623278,"51341, 402, 51548",291,1.076901644
GO:0009126~purine nucleoside monophosphate metabolic process,5,0.769521461,"9551, 4907, 51341, 402, 51548",291,0.954151361
GO:0009167~purine ribonucleoside monophosphate metabolic process,5,0.769521461,"9551, 4907, 51341, 402, 51548",291,0.954151361
GO:0009141~nucleoside triphosphate metabolic process,5,0.79179302,"9551, 4907, 51341, 402, 51548",291,0.922346315
GO:0009161~ribonucleoside monophosphate metabolic process,5,0.803971624,"9551, 4907, 51341, 402, 51548",291,0.904753879
GO:0009123~nucleoside monophosphate metabolic process,5,0.829649018,"9551, 4907, 51341, 402, 51548",291,0.866957372
GO:0006091~generation of precursor metabolites and energy,6,0.846307966,"51052, 51341, 402, 6834, 51548, 3481",291,0.835332512
GO:0019693~ribose phosphate metabolic process,7,0.851223893,"9551, 9563, 4907, 51341, 402, 51548, 4879",291,0.82715755
GO:0006753~nucleoside phosphate metabolic process,8,0.889230364,"9551, 9563, 4907, 51341, 402, 953, 51548, 4879",291,0.780134328
GO:0009150~purine ribonucleotide metabolic process,6,0.897260684,"9551, 4907, 51341, 402, 51548, 4879",291,0.760407649
GO:0006163~purine nucleotide metabolic process,6,0.909307411,"9551, 4907, 51341, 402, 51548, 4879",291,0.74062009
GO:0009259~ribonucleotide metabolic process,6,0.914081797,"9551, 4907, 51341, 402, 51548, 4879",291,0.732451486
GO:0072522~purine-containing compound biosynthetic process,3,0.918321926,"9551, 4907, 4879",291,0.729768513
GO:0055086~nucleobase-containing small molecule metabolic process,8,0.921854084,"9551, 9563, 4907, 51341, 402, 953, 51548, 4879",291,0.732788245
GO:0072521~purine-containing compound metabolic process,6,0.937188663,"9551, 4907, 51341, 402, 51548, 4879",291,0.689366104
GO:0009117~nucleotide metabolic process,7,0.940598163,"9551, 9563, 4907, 51341, 402, 51548, 4879",291,0.691759737
GO:0019637~organophosphate metabolic process,12,0.967152397,"9388, 9551, 9563, 4907, 51341, 402, 117, 953, 1120, 51548, 84947, 4879",291,0.681699929
GO:0015718~monocarboxylic acid transport,3,0.807066147,"1645, 2167, 5468",291,0.99117813
GO:0015711~organic anion transport,6,0.888807928,"5360, 1645, 2348, 1378, 2167, 5468",291,0.773696327
GO:0046942~carboxylic acid transport,4,0.914822089,"1645, 2348, 2167, 5468",291,0.725780707
GO:0015849~organic acid transport,4,0.916640394,"1645, 2348, 2167, 5468",291,0.721836247
GO:0006820~anion transport,6,0.968754727,"5360, 1645, 2348, 1378, 2167, 5468",291,0.613005551
GO:0048545~response to steroid hormone,6,0.611101368,"8289, 2796, 51341, 5069, 8313, 90",291,1.131970478
GO:0051384~response to glucocorticoid,3,0.650204645,"5069, 8313, 90",291,1.355284382
GO:0031960~response to corticosteroid,3,0.729697604,"5069, 8313, 90",291,1.16506903
GO:0071241~cellular response to inorganic substance,4,0.698750644,"3625, 567, 2167, 2332",291,1.111446606
GO:0071248~cellular response to metal ion,3,0.817861826,"3625, 567, 2167",291,0.967120408
GO:0050804~modulation of synaptic transmission,8,0.628612311,"27253, 89780, 64101, 9456, 2695, 2332, 5764, 4920",291,1.060422111
GO:0030534~adult behavior,3,0.664633527,"27253, 9456, 2695",291,1.319382809
GO:0044708~single-organism behavior,7,0.738814739,"2922, 27253, 27, 9456, 567, 2695, 5764",291,0.95847947
GO:0034250~positive regulation of cellular amide metabolic process,6,0.186867664,"144233, 2332, 5468, 23654, 4869, 1191",291,1.98235626
GO:0060964~regulation of gene silencing by miRNA,3,0.188859248,"144233, 2332, 5468",291,3.758996304
GO:0060147~regulation of posttranscriptional gene silencing,3,0.205243559,"144233, 2332, 5468",291,3.557621502
GO:0060966~regulation of gene silencing by RNA,3,0.205243559,"144233, 2332, 5468",291,3.557621502
GO:0045727~positive regulation of translation,5,0.261626708,"144233, 2332, 5468, 23654, 4869",291,1.930492288
GO:0060968~regulation of gene silencing,3,0.332761074,"144233, 2332, 5468",291,2.52185828
"GO:0040029~regulation of gene expression, epigenetic",6,0.995234595,"8289, 144233, 2332, 5468, 51548, 3481",291,0.481806056
GO:0034248~regulation of cellular amide metabolic process,7,0.999253276,"51087, 144233, 2332, 5468, 23654, 4869, 1191",291,0.424532003
GO:1901566~organonitrogen compound biosynthetic process,17,0.999281373,"9551, 2683, 1120, 23654, 51087, 144233, 4907, 51363, 79369, 55501, 2861, 501, 2332, 5468, 4879, 4869, 122704",291,0.549903502
GO:0035195~gene silencing by miRNA,3,0.999509606,"144233, 2332, 5468",291,0.305094646
GO:0035194~posttranscriptional gene silencing by RNA,3,0.999580626,"144233, 2332, 5468",291,0.300040368
GO:0006417~regulation of translation,6,0.999581866,"51087, 144233, 2332, 5468, 23654, 4869",291,0.384979332
GO:0034249~negative regulation of cellular amide metabolic process,4,0.999583041,"144233, 2332, 5468, 1191",291,0.332876866
GO:0016441~posttranscriptional gene silencing,3,0.999592402,"144233, 2332, 5468",291,0.299139346
GO:0031047~gene silencing by RNA,3,0.999730621,"144233, 2332, 5468",291,0.286657272
GO:0016458~gene silencing,3,0.999854808,"144233, 2332, 5468",291,0.269955019
GO:0017148~negative regulation of translation,3,0.999912495,"144233, 2332, 5468",291,0.257731959
GO:0006412~translation,7,0.999917195,"51087, 144233, 2332, 5468, 23654, 122704, 4869",291,0.363173862
GO:0043043~peptide biosynthetic process,7,0.999938336,"51087, 144233, 2332, 5468, 23654, 122704, 4869",291,0.35648968
GO:0043603~cellular amide metabolic process,11,0.999939139,"2348, 51087, 144233, 8875, 2332, 5468, 23654, 4758, 122704, 4869, 1191",291,0.422009406
GO:0006518~peptide metabolic process,8,0.999974806,"51087, 144233, 2332, 5468, 23654, 122704, 4869, 1191",291,0.3567975
GO:0043604~amide biosynthetic process,7,0.999981403,"51087, 144233, 2332, 5468, 23654, 122704, 4869",291,0.332044674
GO:0034655~nucleobase-containing compound catabolic process,6,0.569827493,"4907, 51013, 953, 2332, 6039, 8635",291,1.185873834
GO:0006401~RNA catabolic process,4,0.609803268,"51013, 2332, 6039, 8635",291,1.270984396
GO:0046700~heterocycle catabolic process,6,0.695051516,"4907, 51013, 953, 2332, 6039, 8635",291,1.026942289
GO:0044270~cellular nitrogen compound catabolic process,6,0.699331207,"4907, 51013, 953, 2332, 6039, 8635",291,1.021675919
GO:0019439~aromatic compound catabolic process,6,0.728128507,"4907, 51013, 953, 2332, 6039, 8635",291,0.986271308
GO:1901361~organic cyclic compound catabolic process,6,0.79453185,"4907, 51013, 953, 2332, 6039, 8635",291,0.903522921
GO:0007417~central nervous system development,18,0.497140648,"89780, 26609, 7133, 28514, 23654, 3084, 1191, 3625, 411, 567, 347, 5764, 51588, 51434, 50674, 5468, 4920, 8828",291,1.0778727
GO:0007420~brain development,11,0.786116919,"89780, 3625, 26609, 567, 347, 28514, 51434, 50674, 23654, 8828, 3084",291,0.895218483
GO:0060322~head development,11,0.840904355,"89780, 3625, 26609, 567, 347, 28514, 51434, 50674, 23654, 8828, 3084",291,0.844506684
GO:0046578~regulation of Ras protein signal transduction,4,0.579953612,"396, 27, 11337, 3084",291,1.328178694
GO:0051056~regulation of small GTPase mediated signal transduction,5,0.698790309,"396, 27, 117, 11337, 3084",291,1.054110075
GO:0007265~Ras protein signal transduction,5,0.795332837,"396, 27, 11337, 3084, 5925",291,0.917250479
GO:0007264~small GTPase mediated signal transduction,6,0.813136516,"396, 27, 117, 11337, 3084, 5925",291,0.879588539
GO:0032787~monocarboxylic acid metabolic process,11,0.559773351,"10613, 9388, 7132, 1645, 64174, 8875, 55501, 2695, 5468, 51548, 718",291,1.083825344
GO:0043436~oxoacid metabolic process,15,0.803151833,"9388, 7132, 64174, 8875, 3172, 10613, 1645, 2348, 51363, 79369, 55501, 2695, 5468, 51548, 718",291,0.883881119
GO:0006082~organic acid metabolic process,15,0.81800786,"9388, 7132, 64174, 8875, 3172, 10613, 1645, 2348, 51363, 79369, 55501, 2695, 5468, 51548, 718",291,0.872271472
GO:0019752~carboxylic acid metabolic process,13,0.843782303,"9388, 7132, 64174, 8875, 3172, 10613, 1645, 2348, 55501, 2695, 5468, 51548, 718",291,0.846388384
GO:0044255~cellular lipid metabolic process,13,0.90885926,"9388, 7132, 64174, 28, 1120, 84947, 10613, 1645, 347, 2695, 5468, 718, 4758",291,0.779870055
GO:0051253~negative regulation of RNA metabolic process,25,0.351407323,"6432, 7422, 65986, 3481, 3084, 144233, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 284252, 5195, 7593, 7556, 6423, 3394, 3172, 2332, 5468, 5925",291,1.137139293
GO:1902679~negative regulation of RNA biosynthetic process,22,0.509889416,"5195, 7593, 7422, 7556, 6423, 65986, 3394, 3481, 3172, 3084, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 5468, 4602, 51548, 284252, 5925",291,1.049566497
