GO_Term,count,PValue,Genes,List_total,Fold_enrichment,Entrez_gene_symbol
GO:0015711~organic anion transport,6,0.888807928,"5360, 1645, 2348, 1378, 2167, 5468",291,0.773696327,"['PLTP', 'AKR1C1', 'FOLR1', 'CR1', 'FABP4', 'PPARG']"
GO:0046942~carboxylic acid transport,4,0.914822089,"1645, 2348, 2167, 5468",291,0.725780707,"['AKR1C1', 'FOLR1', 'FABP4', 'PPARG']"
GO:0015849~organic acid transport,4,0.916640394,"1645, 2348, 2167, 5468",291,0.721836247,"['AKR1C1', 'FOLR1', 'FABP4', 'PPARG']"
GO:0006820~anion transport,6,0.968754727,"5360, 1645, 2348, 1378, 2167, 5468",291,0.613005551,"['PLTP', 'AKR1C1', 'FOLR1', 'CR1', 'FABP4', 'PPARG']"
GO:0048545~response to steroid hormone,6,0.611101368,"8289, 2796, 51341, 5069, 8313, 90",291,1.131970478,"['ARID1A', 'GNRH1', 'ZBTB7A', 'PAPPA', 'AXIN2', 'ACVR1']"
GO:0051384~response to glucocorticoid,3,0.650204645,"5069, 8313, 90",291,1.355284382,"['PAPPA', 'AXIN2', 'ACVR1']"
GO:0031960~response to corticosteroid,3,0.729697604,"5069, 8313, 90",291,1.16506903,"['PAPPA', 'AXIN2', 'ACVR1']"
GO:0071241~cellular response to inorganic substance,4,0.698750644,"3625, 567, 2167, 2332",291,1.111446606,"['INHBB', 'B2M', 'FABP4', 'FMR1']"
GO:0071248~cellular response to metal ion,3,0.817861826,"3625, 567, 2167",291,0.967120408,"['INHBB', 'B2M', 'FABP4']"
GO:0050804~modulation of synaptic transmission,8,0.628612311,"27253, 89780, 64101, 9456, 2695, 2332, 5764, 4920",291,1.060422111,"['PCDH17', 'WNT3A', 'LRRC4', 'HOMER1', 'GIP', 'FMR1', 'PTN', 'ROR2']"
GO:0030534~adult behavior,3,0.664633527,"27253, 9456, 2695",291,1.319382809,"['PCDH17', 'HOMER1', 'GIP']"
GO:0044708~single-organism behavior,7,0.738814739,"2922, 27253, 27, 9456, 567, 2695, 5764",291,0.95847947,"['GRP', 'PCDH17', 'ABL2', 'HOMER1', 'B2M', 'GIP', 'PTN']"
GO:0034250~positive regulation of cellular amide metabolic process,6,0.186867664,"144233, 2332, 5468, 23654, 4869, 1191",291,1.98235626,"['BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'NPM1', 'CLU']"
GO:0060964~regulation of gene silencing by miRNA,3,0.188859248,"144233, 2332, 5468",291,3.758996304,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0060147~regulation of posttranscriptional gene silencing,3,0.205243559,"144233, 2332, 5468",291,3.557621502,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0060966~regulation of gene silencing by RNA,3,0.205243559,"144233, 2332, 5468",291,3.557621502,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0045727~positive regulation of translation,5,0.261626708,"144233, 2332, 5468, 23654, 4869",291,1.930492288,"['BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'NPM1']"
GO:0060968~regulation of gene silencing,3,0.332761074,"144233, 2332, 5468",291,2.52185828,"['BCDIN3D', 'FMR1', 'PPARG']"
"GO:0040029~regulation of gene expression, epigenetic",6,0.995234595,"8289, 144233, 2332, 5468, 51548, 3481",291,0.481806056,"['ARID1A', 'BCDIN3D', 'FMR1', 'PPARG', 'SIRT6', 'IGF2']"
GO:0034248~regulation of cellular amide metabolic process,7,0.999253276,"51087, 144233, 2332, 5468, 23654, 4869, 1191",291,0.424532003,"['YBX2', 'BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'NPM1', 'CLU']"
GO:1901566~organonitrogen compound biosynthetic process,17,0.999281373,"9551, 2683, 1120, 23654, 51087, 144233, 4907, 51363, 79369, 55501, 2861, 501, 2332, 5468, 4879, 4869, 122704",291,0.549903502,"['ATP5MF', 'B4GALT1', 'CHKB', 'PLXNB2', 'YBX2', 'BCDIN3D', 'NT5E', 'CHST15', 'B3GNT4', 'CHST12', 'GPR37', 'ALDH7A1', 'FMR1', 'PPARG', 'NPPB', 'NPM1', 'MRPL52']"
GO:0035195~gene silencing by miRNA,3,0.999509606,"144233, 2332, 5468",291,0.305094646,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0035194~posttranscriptional gene silencing by RNA,3,0.999580626,"144233, 2332, 5468",291,0.300040368,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0006417~regulation of translation,6,0.999581866,"51087, 144233, 2332, 5468, 23654, 4869",291,0.384979332,"['YBX2', 'BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'NPM1']"
GO:0034249~negative regulation of cellular amide metabolic process,4,0.999583041,"144233, 2332, 5468, 1191",291,0.332876866,"['BCDIN3D', 'FMR1', 'PPARG', 'CLU']"
GO:0016441~posttranscriptional gene silencing,3,0.999592402,"144233, 2332, 5468",291,0.299139346,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0031047~gene silencing by RNA,3,0.999730621,"144233, 2332, 5468",291,0.286657272,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0016458~gene silencing,3,0.999854808,"144233, 2332, 5468",291,0.269955019,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0017148~negative regulation of translation,3,0.999912495,"144233, 2332, 5468",291,0.257731959,"['BCDIN3D', 'FMR1', 'PPARG']"
GO:0006412~translation,7,0.999917195,"51087, 144233, 2332, 5468, 23654, 122704, 4869",291,0.363173862,"['YBX2', 'BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'MRPL52', 'NPM1']"
GO:0043043~peptide biosynthetic process,7,0.999938336,"51087, 144233, 2332, 5468, 23654, 122704, 4869",291,0.35648968,"['YBX2', 'BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'MRPL52', 'NPM1']"
GO:0043603~cellular amide metabolic process,11,0.999939139,"2348, 51087, 144233, 8875, 2332, 5468, 23654, 4758, 122704, 4869, 1191",291,0.422009406,"['FOLR1', 'YBX2', 'BCDIN3D', 'VNN2', 'FMR1', 'PPARG', 'PLXNB2', 'NEU1', 'MRPL52', 'NPM1', 'CLU']"
GO:0006518~peptide metabolic process,8,0.999974806,"51087, 144233, 2332, 5468, 23654, 122704, 4869, 1191",291,0.3567975,"['YBX2', 'BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'MRPL52', 'NPM1', 'CLU']"
GO:0043604~amide biosynthetic process,7,0.999981403,"51087, 144233, 2332, 5468, 23654, 122704, 4869",291,0.332044674,"['YBX2', 'BCDIN3D', 'FMR1', 'PPARG', 'PLXNB2', 'MRPL52', 'NPM1']"
GO:0034655~nucleobase-containing compound catabolic process,6,0.569827493,"4907, 51013, 953, 2332, 6039, 8635",291,1.185873834,"['NT5E', 'EXOSC1', 'ENTPD1', 'FMR1', 'RNASE6', 'RNASET2']"
GO:0006401~RNA catabolic process,4,0.609803268,"51013, 2332, 6039, 8635",291,1.270984396,"['EXOSC1', 'FMR1', 'RNASE6', 'RNASET2']"
GO:0046700~heterocycle catabolic process,6,0.695051516,"4907, 51013, 953, 2332, 6039, 8635",291,1.026942289,"['NT5E', 'EXOSC1', 'ENTPD1', 'FMR1', 'RNASE6', 'RNASET2']"
GO:0044270~cellular nitrogen compound catabolic process,6,0.699331207,"4907, 51013, 953, 2332, 6039, 8635",291,1.021675919,"['NT5E', 'EXOSC1', 'ENTPD1', 'FMR1', 'RNASE6', 'RNASET2']"
GO:0019439~aromatic compound catabolic process,6,0.728128507,"4907, 51013, 953, 2332, 6039, 8635",291,0.986271308,"['NT5E', 'EXOSC1', 'ENTPD1', 'FMR1', 'RNASE6', 'RNASET2']"
GO:1901361~organic cyclic compound catabolic process,6,0.79453185,"4907, 51013, 953, 2332, 6039, 8635",291,0.903522921,"['NT5E', 'EXOSC1', 'ENTPD1', 'FMR1', 'RNASE6', 'RNASET2']"
GO:0007417~central nervous system development,18,0.497140648,"89780, 26609, 7133, 28514, 23654, 3084, 1191, 3625, 411, 567, 347, 5764, 51588, 51434, 50674, 5468, 4920, 8828",291,1.0778727,"['WNT3A', 'VCX', 'TNFRSF1B', 'DLL1', 'PLXNB2', 'NRG1', 'CLU', 'INHBB', 'ARSB', 'B2M', 'APOD', 'PTN', 'PIAS4', 'ANAPC7', 'NEUROG3', 'PPARG', 'ROR2', 'NRP2']"
GO:0007420~brain development,11,0.786116919,"89780, 3625, 26609, 567, 347, 28514, 51434, 50674, 23654, 8828, 3084",291,0.895218483,"['WNT3A', 'INHBB', 'VCX', 'B2M', 'APOD', 'DLL1', 'ANAPC7', 'NEUROG3', 'PLXNB2', 'NRP2', 'NRG1']"
GO:0060322~head development,11,0.840904355,"89780, 3625, 26609, 567, 347, 28514, 51434, 50674, 23654, 8828, 3084",291,0.844506684,"['WNT3A', 'INHBB', 'VCX', 'B2M', 'APOD', 'DLL1', 'ANAPC7', 'NEUROG3', 'PLXNB2', 'NRP2', 'NRG1']"
GO:0046578~regulation of Ras protein signal transduction,4,0.579953612,"396, 27, 11337, 3084",291,1.328178694,"['ARHGDIA', 'ABL2', 'GABARAP', 'NRG1']"
GO:0051056~regulation of small GTPase mediated signal transduction,5,0.698790309,"396, 27, 117, 11337, 3084",291,1.054110075,"['ARHGDIA', 'ABL2', 'ADCYAP1R1', 'GABARAP', 'NRG1']"
GO:0007265~Ras protein signal transduction,5,0.795332837,"396, 27, 11337, 3084, 5925",291,0.917250479,"['ARHGDIA', 'ABL2', 'GABARAP', 'NRG1', 'RB1']"
GO:0007264~small GTPase mediated signal transduction,6,0.813136516,"396, 27, 117, 11337, 3084, 5925",291,0.879588539,"['ARHGDIA', 'ABL2', 'ADCYAP1R1', 'GABARAP', 'NRG1', 'RB1']"
GO:0032787~monocarboxylic acid metabolic process,11,0.559773351,"10613, 9388, 7132, 1645, 64174, 8875, 55501, 2695, 5468, 51548, 718",291,1.083825344,"['ERLIN1', 'LIPG', 'TNFRSF1A', 'AKR1C1', 'DPEP2', 'VNN2', 'CHST12', 'GIP', 'PPARG', 'SIRT6', 'C3']"
GO:0043436~oxoacid metabolic process,15,0.803151833,"9388, 7132, 64174, 8875, 3172, 10613, 1645, 2348, 51363, 79369, 55501, 2695, 5468, 51548, 718",291,0.883881119,"['LIPG', 'TNFRSF1A', 'DPEP2', 'VNN2', 'HNF4A', 'ERLIN1', 'AKR1C1', 'FOLR1', 'CHST15', 'B3GNT4', 'CHST12', 'GIP', 'PPARG', 'SIRT6', 'C3']"
GO:0006082~organic acid metabolic process,15,0.81800786,"9388, 7132, 64174, 8875, 3172, 10613, 1645, 2348, 51363, 79369, 55501, 2695, 5468, 51548, 718",291,0.872271472,"['LIPG', 'TNFRSF1A', 'DPEP2', 'VNN2', 'HNF4A', 'ERLIN1', 'AKR1C1', 'FOLR1', 'CHST15', 'B3GNT4', 'CHST12', 'GIP', 'PPARG', 'SIRT6', 'C3']"
GO:0019752~carboxylic acid metabolic process,13,0.843782303,"9388, 7132, 64174, 8875, 3172, 10613, 1645, 2348, 55501, 2695, 5468, 51548, 718",291,0.846388384,"['LIPG', 'TNFRSF1A', 'DPEP2', 'VNN2', 'HNF4A', 'ERLIN1', 'AKR1C1', 'FOLR1', 'CHST12', 'GIP', 'PPARG', 'SIRT6', 'C3']"
GO:0044255~cellular lipid metabolic process,13,0.90885926,"9388, 7132, 64174, 28, 1120, 84947, 10613, 1645, 347, 2695, 5468, 718, 4758",291,0.779870055,"['LIPG', 'TNFRSF1A', 'DPEP2', 'ABO', 'CHKB', 'SERAC1', 'ERLIN1', 'AKR1C1', 'APOD', 'GIP', 'PPARG', 'C3', 'NEU1']"
GO:0051253~negative regulation of RNA metabolic process,25,0.351407323,"6432, 7422, 65986, 3481, 3084, 144233, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 284252, 5195, 7593, 7556, 6423, 3394, 3172, 2332, 5468, 5925",291,1.137139293,"['SRSF7', 'VEGFA', 'ZBTB10', 'IGF2', 'NRG1', 'BCDIN3D', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'SIRT6', 'MYB', 'KCTD1', 'PEX14', 'MZF1', 'ZNF10', 'SFRP2', 'IRF8', 'HNF4A', 'FMR1', 'PPARG', 'RB1']"
GO:1902679~negative regulation of RNA biosynthetic process,22,0.509889416,"5195, 7593, 7422, 7556, 6423, 65986, 3394, 3481, 3172, 3084, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 5468, 4602, 51548, 284252, 5925",291,1.049566497,"['PEX14', 'MZF1', 'VEGFA', 'ZNF10', 'SFRP2', 'ZBTB10', 'IRF8', 'IGF2', 'HNF4A', 'NRG1', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'PPARG', 'MYB', 'SIRT6', 'KCTD1', 'RB1']"
GO:0009892~negative regulation of metabolic process,54,0.511603779,"5265, 6432, 3240, 256394, 3481, 3084, 2192, 27120, 10613, 144233, 1378, 6348, 50674, 4602, 5934, 284252, 5858, 5195, 3172, 1191, 325, 653145, 722, 5468, 3689, 3965, 11116, 7422, 65986, 51341, 78986, 2167, 51588, 4664, 3699, 51548, 149708, 340267, 4869, 4481, 7076, 7593, 9452, 5055, 7556, 6423, 1293, 3394, 26228, 347, 2332, 79987, 10961, 5925",291,1.019352608,"['SERPINA1', 'SRSF7', 'HP', 'SERPINA11', 'IGF2', 'NRG1', 'FBLN1', 'DKKL1', 'ERLIN1', 'BCDIN3D', 'CR1', 'CCL3', 'NEUROG3', 'MYB', 'RBL2', 'KCTD1', 'PZP', 'PEX14', 'HNF4A', 'CLU', 'APCS', 'ANXA8', 'C4BPA', 'PPARG', 'ITGB2', 'LGALS9', 'CEP43', 'VEGFA', 'ZBTB10', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'NAB1', 'ITIH3', 'SIRT6', 'WFDC5', 'COL28A1', 'NPM1', 'MSR1', 'TIMP1', 'MZF1', 'ITM2A', 'SERPINB2', 'ZNF10', 'SFRP2', 'COL6A3', 'IRF8', 'STAP1', 'APOD', 'FMR1', 'SVEP1', 'ERP29', 'RB1']"
GO:0045934~negative regulation of nucleobase-containing compound metabolic process,25,0.565123443,"6432, 7422, 65986, 3481, 3084, 144233, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 284252, 5195, 7593, 7556, 6423, 3394, 3172, 2332, 5468, 5925",291,1.021047582,"['SRSF7', 'VEGFA', 'ZBTB10', 'IGF2', 'NRG1', 'BCDIN3D', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'SIRT6', 'MYB', 'KCTD1', 'PEX14', 'MZF1', 'ZNF10', 'SFRP2', 'IRF8', 'HNF4A', 'FMR1', 'PPARG', 'RB1']"
"GO:0045892~negative regulation of transcription, DNA-templated",21,0.587223042,"5195, 7593, 7422, 7556, 6423, 65986, 3394, 3481, 3172, 3084, 51341, 78986, 2167, 51588, 4664, 50674, 5468, 4602, 51548, 284252, 5925",291,1.016463286,"['PEX14', 'MZF1', 'VEGFA', 'ZNF10', 'SFRP2', 'ZBTB10', 'IRF8', 'IGF2', 'HNF4A', 'NRG1', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'NAB1', 'NEUROG3', 'PPARG', 'MYB', 'SIRT6', 'KCTD1', 'RB1']"
GO:1903507~negative regulation of nucleic acid-templated transcription,21,0.589897117,"5195, 7593, 7422, 7556, 6423, 65986, 3394, 3481, 3172, 3084, 51341, 78986, 2167, 51588, 4664, 50674, 5468, 4602, 51548, 284252, 5925",291,1.014983718,"['PEX14', 'MZF1', 'VEGFA', 'ZNF10', 'SFRP2', 'ZBTB10', 'IRF8', 'IGF2', 'HNF4A', 'NRG1', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'NAB1', 'NEUROG3', 'PPARG', 'MYB', 'SIRT6', 'KCTD1', 'RB1']"
GO:0010605~negative regulation of macromolecule metabolic process,49,0.599013115,"5265, 6432, 256394, 3481, 3084, 2192, 144233, 1378, 6348, 50674, 4602, 5934, 284252, 5858, 5195, 3172, 1191, 325, 653145, 722, 5468, 3965, 11116, 7422, 65986, 51341, 78986, 2167, 51588, 4664, 3699, 51548, 149708, 340267, 4869, 4481, 7076, 7593, 9452, 5055, 7556, 6423, 1293, 3394, 347, 2332, 79987, 10961, 5925",291,0.992689994,"['SERPINA1', 'SRSF7', 'SERPINA11', 'IGF2', 'NRG1', 'FBLN1', 'BCDIN3D', 'CR1', 'CCL3', 'NEUROG3', 'MYB', 'RBL2', 'KCTD1', 'PZP', 'PEX14', 'HNF4A', 'CLU', 'APCS', 'ANXA8', 'C4BPA', 'PPARG', 'LGALS9', 'CEP43', 'VEGFA', 'ZBTB10', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'NAB1', 'ITIH3', 'SIRT6', 'WFDC5', 'COL28A1', 'NPM1', 'MSR1', 'TIMP1', 'MZF1', 'ITM2A', 'SERPINB2', 'ZNF10', 'SFRP2', 'COL6A3', 'IRF8', 'APOD', 'FMR1', 'SVEP1', 'ERP29', 'RB1']"
GO:0000122~negative regulation of transcription from RNA polymerase II promoter,14,0.76115175,"7593, 7422, 7556, 65986, 3394, 3481, 51341, 78986, 51588, 50674, 5468, 4602, 51548, 5925",291,0.915083746,"['MZF1', 'VEGFA', 'ZNF10', 'ZBTB10', 'IRF8', 'IGF2', 'ZBTB7A', 'DUSP26', 'PIAS4', 'NEUROG3', 'PPARG', 'MYB', 'SIRT6', 'RB1']"
GO:0010629~negative regulation of gene expression,32,0.880036034,"6432, 7422, 65986, 3481, 3084, 144233, 1378, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 5934, 284252, 5195, 4481, 7593, 7556, 6423, 3394, 3172, 722, 2332, 79987, 5468, 10961, 3965, 5925",291,0.860010486,"['SRSF7', 'VEGFA', 'ZBTB10', 'IGF2', 'NRG1', 'BCDIN3D', 'CR1', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'SIRT6', 'MYB', 'RBL2', 'KCTD1', 'PEX14', 'MSR1', 'MZF1', 'ZNF10', 'SFRP2', 'IRF8', 'HNF4A', 'C4BPA', 'FMR1', 'SVEP1', 'PPARG', 'ERP29', 'LGALS9', 'RB1']"
GO:0031327~negative regulation of cellular biosynthetic process,27,0.953703212,"7422, 65986, 3481, 3084, 27120, 10613, 144233, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 284252, 5195, 7593, 9452, 7556, 6423, 3394, 3172, 2332, 5468, 5925",291,0.780941305,"['VEGFA', 'ZBTB10', 'IGF2', 'NRG1', 'DKKL1', 'ERLIN1', 'BCDIN3D', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'SIRT6', 'MYB', 'KCTD1', 'PEX14', 'MZF1', 'ITM2A', 'ZNF10', 'SFRP2', 'IRF8', 'HNF4A', 'FMR1', 'PPARG', 'RB1']"
GO:0009890~negative regulation of biosynthetic process,27,0.960627515,"7422, 65986, 3481, 3084, 27120, 10613, 144233, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 284252, 5195, 7593, 9452, 7556, 6423, 3394, 3172, 2332, 5468, 5925",291,0.771200532,"['VEGFA', 'ZBTB10', 'IGF2', 'NRG1', 'DKKL1', 'ERLIN1', 'BCDIN3D', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'SIRT6', 'MYB', 'KCTD1', 'PEX14', 'MZF1', 'ITM2A', 'ZNF10', 'SFRP2', 'IRF8', 'HNF4A', 'FMR1', 'PPARG', 'RB1']"
GO:0010558~negative regulation of macromolecule biosynthetic process,25,0.96989674,"7422, 65986, 3481, 3084, 144233, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 284252, 5195, 7593, 9452, 7556, 6423, 3394, 3172, 2332, 5468, 5925",291,0.748522709,"['VEGFA', 'ZBTB10', 'IGF2', 'NRG1', 'BCDIN3D', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'SIRT6', 'MYB', 'KCTD1', 'PEX14', 'MZF1', 'ITM2A', 'ZNF10', 'SFRP2', 'IRF8', 'HNF4A', 'FMR1', 'PPARG', 'RB1']"
GO:0051172~negative regulation of nitrogen compound metabolic process,27,0.971347576,"6432, 7422, 65986, 3481, 3084, 144233, 51341, 78986, 2167, 51588, 6348, 4664, 50674, 51548, 4602, 284252, 5195, 7593, 7556, 6423, 3394, 3172, 1191, 2332, 5468, 3689, 5925",291,0.753378671,"['SRSF7', 'VEGFA', 'ZBTB10', 'IGF2', 'NRG1', 'BCDIN3D', 'ZBTB7A', 'DUSP26', 'FABP4', 'PIAS4', 'CCL3', 'NAB1', 'NEUROG3', 'SIRT6', 'MYB', 'KCTD1', 'PEX14', 'MZF1', 'ZNF10', 'SFRP2', 'IRF8', 'HNF4A', 'CLU', 'FMR1', 'PPARG', 'ITGB2', 'RB1']"
GO:2000113~negative regulation of cellular macromolecule biosynthetic process,24,0.977563878,"5195, 7593, 9452, 7422, 7556, 6423, 65986, 3394, 3481, 3172, 3084, 144233, 51341, 78986, 2167, 2332, 51588, 4664, 50674, 5468, 4602, 51548, 284252, 5925",291,0.728434384,"['PEX14', 'MZF1', 'ITM2A', 'VEGFA', 'ZNF10', 'SFRP2', 'ZBTB10', 'IRF8', 'IGF2', 'HNF4A', 'NRG1', 'BCDIN3D', 'ZBTB7A', 'DUSP26', 'FABP4', 'FMR1', 'PIAS4', 'NAB1', 'NEUROG3', 'PPARG', 'MYB', 'SIRT6', 'KCTD1', 'RB1']"
GO:0050806~positive regulation of synaptic transmission,4,0.512248583,"2695, 2332, 5764, 4920",291,1.483998541,"['GIP', 'FMR1', 'PTN', 'ROR2']"
GO:0099536~synaptic signaling,11,0.671918848,"27253, 89780, 3780, 9456, 6863, 2695, 2332, 5764, 4920, 11337, 3084",291,0.99117813,"['PCDH17', 'WNT3A', 'KCNN1', 'HOMER1', 'TAC1', 'GIP', 'FMR1', 'PTN', 'ROR2', 'GABARAP', 'NRG1']"
GO:0048167~regulation of synaptic plasticity,3,0.834015507,"2695, 2332, 5764",291,0.930966374,"['GIP', 'FMR1', 'PTN']"
GO:0007268~chemical synaptic transmission,9,0.843288104,"27253, 3780, 9456, 6863, 2695, 2332, 5764, 4920, 11337",291,0.838261448,"['PCDH17', 'KCNN1', 'HOMER1', 'TAC1', 'GIP', 'FMR1', 'PTN', 'ROR2', 'GABARAP']"
GO:0098916~anterograde trans-synaptic signaling,9,0.843288104,"27253, 3780, 9456, 6863, 2695, 2332, 5764, 4920, 11337",291,0.838261448,"['PCDH17', 'KCNN1', 'HOMER1', 'TAC1', 'GIP', 'FMR1', 'PTN', 'ROR2', 'GABARAP']"
GO:0099537~trans-synaptic signaling,9,0.853765579,"27253, 3780, 9456, 6863, 2695, 2332, 5764, 4920, 11337",291,0.826667237,"['PCDH17', 'KCNN1', 'HOMER1', 'TAC1', 'GIP', 'FMR1', 'PTN', 'ROR2', 'GABARAP']"
GO:0009581~detection of external stimulus,3,0.627646178,"79955, 6247, 6863",291,1.412956058,"['PDZD7', 'RS1', 'TAC1']"
GO:0009582~detection of abiotic stimulus,3,0.635288453,"79955, 6247, 6863",291,1.393194434,"['PDZD7', 'RS1', 'TAC1']"
GO:0051606~detection of stimulus,5,0.991786091,"3929, 79955, 6247, 6863, 7096",291,0.491918035,"['LBP', 'PDZD7', 'RS1', 'TAC1', 'TLR1']"
GO:2000249~regulation of actin cytoskeleton reorganization,3,0.120835367,"396, 27, 26228",291,4.980670103,"['ARHGDIA', 'ABL2', 'STAP1']"
GO:0032956~regulation of actin cytoskeleton organization,3,0.981965131,"396, 27, 26228",291,0.509531468,"['ARHGDIA', 'ABL2', 'STAP1']"
GO:0030036~actin cytoskeleton organization,6,0.987675308,"396, 3936, 27, 5754, 7170, 26228",291,0.538450822,"['ARHGDIA', 'LCP1', 'ABL2', 'PTK7', 'TPM3', 'STAP1']"
GO:0032970~regulation of actin filament-based process,3,0.99022474,"396, 27, 26228",291,0.455896577,"['ARHGDIA', 'ABL2', 'STAP1']"
GO:0007010~cytoskeleton organization,14,0.994615132,"5195, 89780, 27, 7170, 26228, 396, 3936, 402, 6348, 5754, 636, 11337, 4869, 11116",291,0.595595827,"['PEX14', 'WNT3A', 'ABL2', 'TPM3', 'STAP1', 'ARHGDIA', 'LCP1', 'ARL2', 'CCL3', 'PTK7', 'BICD1', 'GABARAP', 'NPM1', 'CEP43']"
GO:0030029~actin filament-based process,6,0.996639106,"396, 3936, 27, 5754, 7170, 26228",291,0.464398145,"['ARHGDIA', 'LCP1', 'ABL2', 'PTK7', 'TPM3', 'STAP1']"
GO:1902589~single-organism organelle organization,16,0.999457948,"5195, 8289, 7037, 27, 8313, 7170, 26228, 79770, 396, 3936, 402, 51434, 5754, 55735, 11337, 5925",291,0.532870088,"['PEX14', 'ARID1A', 'TFRC', 'ABL2', 'AXIN2', 'TPM3', 'STAP1', 'TXNDC15', 'ARHGDIA', 'LCP1', 'ARL2', 'ANAPC7', 'PTK7', 'DNAJC11', 'GABARAP', 'RB1']"
GO:0006403~RNA localization,4,0.673791961,"6432, 2332, 636, 4869",291,1.154937995,"['SRSF7', 'FMR1', 'BICD1', 'NPM1']"
GO:0015931~nucleobase-containing compound transport,4,0.727261738,"6432, 1378, 2332, 4869",291,1.062542955,"['SRSF7', 'CR1', 'FMR1', 'NPM1']"
GO:0050657~nucleic acid transport,3,0.790999761,"6432, 2332, 4869",291,1.026942289,"['SRSF7', 'FMR1', 'NPM1']"
GO:0050658~RNA transport,3,0.790999761,"6432, 2332, 4869",291,1.026942289,"['SRSF7', 'FMR1', 'NPM1']"
GO:0051236~establishment of RNA localization,3,0.798024529,"6432, 2332, 4869",291,1.011303574,"['SRSF7', 'FMR1', 'NPM1']"
GO:0022618~ribonucleoprotein complex assembly,5,0.664470649,"26609, 2332, 10907, 636, 4869",291,1.10313845,"['VCX', 'FMR1', 'TXNL4A', 'BICD1', 'NPM1']"
GO:0071826~ribonucleoprotein complex subunit organization,5,0.726152872,"26609, 2332, 10907, 636, 4869",291,1.015427136,"['VCX', 'FMR1', 'TXNL4A', 'BICD1', 'NPM1']"
GO:0022613~ribonucleoprotein complex biogenesis,7,0.851223893,"26609, 84549, 51013, 2332, 10907, 636, 4869",291,0.82715755,"['VCX', 'MAK16', 'EXOSC1', 'FMR1', 'TXNL4A', 'BICD1', 'NPM1']"
GO:0070925~organelle assembly,8,0.990241565,"3936, 26609, 3567, 2332, 636, 11337, 4869, 79770",291,0.556305212,"['LCP1', 'VCX', 'IL5', 'FMR1', 'BICD1', 'GABARAP', 'NPM1', 'TXNDC15']"
GO:0007600~sensory perception,15,0.682616956,"11081, 22926, 6247, 6863, 388551, 26018, 26952, 151647, 79955, 501, 567, 2695, 1001, 6348, 4901",291,0.969945492,"['KERA', 'ATF6', 'RS1', 'TAC1', 'CEACAM16', 'LRIG1', 'SMR3A', 'TAFA4', 'PDZD7', 'ALDH7A1', 'B2M', 'GIP', 'CDH3', 'CCL3', 'NRL']"
