GO_Term,count,PValue,Genes,List_total,Fold_enrichment
GO:0042752~regulation of circadian rhythm,5,0.271897278,"2932, 7337, 5501, 5601, 8087",416,1.888387273
GO:0007623~circadian rhythm,4,0.771901939,"2932, 5501, 3066, 8087",416,0.988389935
GO:0045786~negative regulation of cell cycle,14,0.162060912,"8850, 8883, 4361, 5781, 57099, 261726, 124790, 596, 1017, 10614, 27243, 27183, 106821730, 2648",416,1.461484443
GO:0010948~negative regulation of cell cycle process,10,0.170002912,"8850, 8883, 596, 4361, 1017, 27243, 57099, 27183, 106821730, 2648",416,1.607416157
GO:0000075~cell cycle checkpoint,7,0.248320037,"8883, 4361, 1017, 5781, 261726, 27183, 106821730",416,1.650661363
GO:0010389~regulation of G2/M transition of mitotic cell cycle,5,0.291049302,"8883, 4361, 1017, 57099, 27183",416,1.828910509
GO:0010972~negative regulation of G2/M transition of mitotic cell cycle,4,0.298976267,"8883, 4361, 57099, 27183",416,2.087834918
GO:0031570~DNA integrity checkpoint,5,0.300694333,"8883, 4361, 1017, 5781, 261726",416,1.800555307
GO:1902750~negative regulation of cell cycle G2/M phase transition,4,0.310740214,"8883, 4361, 57099, 27183",416,2.041948436
GO:0048639~positive regulation of developmental growth,6,0.319040462,"596, 6198, 2664, 9798, 81565, 207",416,1.601873342
GO:1902749~regulation of cell cycle G2/M phase transition,5,0.344449268,"8883, 4361, 1017, 57099, 27183",416,1.683127787
GO:1901991~negative regulation of mitotic cell cycle phase transition,7,0.351625501,"8883, 596, 4361, 1017, 57099, 27183, 106821730",416,1.445245726
GO:0007093~mitotic cell cycle checkpoint,5,0.388338603,"8883, 4361, 1017, 27183, 106821730",416,1.580079147
GO:1901988~negative regulation of cell cycle phase transition,7,0.412358809,"8883, 596, 4361, 1017, 57099, 27183, 106821730",416,1.349295803
GO:0000086~G2/M transition of mitotic cell cycle,5,0.465063921,"8883, 4361, 1017, 57099, 27183",416,1.424979353
GO:1901990~regulation of mitotic cell cycle phase transition,10,0.467048755,"8883, 596, 4361, 1017, 8452, 207, 57099, 27183, 106821730, 26060",416,1.18505936
GO:0000077~DNA damage checkpoint,4,0.477795733,"4361, 1017, 5781, 261726",416,1.548477564
GO:0044839~cell cycle G2/M phase transition,5,0.547247397,"8883, 4361, 1017, 57099, 27183",416,1.276217773
GO:0045930~negative regulation of mitotic cell cycle,7,0.576660183,"8883, 596, 4361, 1017, 57099, 27183, 106821730",416,1.140983468
GO:0044774~mitotic DNA integrity checkpoint,3,0.578914411,"8883, 4361, 1017",416,1.548477564
GO:0033555~multicellular organismal response to stress,3,0.596801892,"596, 6198, 207",416,1.498526675
GO:1901987~regulation of cell cycle phase transition,10,0.597686066,"8883, 596, 4361, 1017, 8452, 207, 57099, 27183, 106821730, 26060",416,1.063028076
GO:0000082~G1/S transition of mitotic cell cycle,5,0.6742962,"596, 1017, 8452, 6198, 207",416,1.090477158
GO:0044843~cell cycle G1/S phase transition,6,0.730095523,"596, 1017, 8452, 6198, 207, 26060",416,0.984897391
GO:2000045~regulation of G1/S transition of mitotic cell cycle,4,0.784006666,"596, 1017, 207, 26060",416,0.967798478
GO:1902806~regulation of cell cycle G1/S phase transition,4,0.860804267,"596, 1017, 207, 26060",416,0.833261469
GO:0002279~mast cell activation involved in immune response,3,0.354835847,"4067, 867, 2241",416,2.402810013
GO:0002275~myeloid cell activation involved in immune response,4,0.363683744,"3458, 4067, 867, 2241",416,1.858173077
GO:0045576~mast cell activation,3,0.445377064,"4067, 867, 2241",416,1.990899725
GO:0043299~leukocyte degranulation,3,0.54142127,"4067, 867, 2241",416,1.659083104
GO:0002444~myeloid leukocyte mediated immunity,3,0.696870647,"4067, 867, 2241",416,1.244312328
GO:2000401~regulation of lymphocyte migration,3,0.43809064,"1399, 9943, 207",416,2.019753344
GO:0072676~lymphocyte migration,3,0.748855198,"1399, 9943, 207",416,1.123895006
GO:1903672~positive regulation of sprouting angiogenesis,3,0.408439841,"4086, 10000, 5315",416,2.144045858
GO:1903670~regulation of sprouting angiogenesis,4,0.576639999,"5607, 4086, 10000, 5315",416,1.336815163
GO:0008088~axo-dendritic transport,4,0.229374364,"23011, 81565, 5813, 127829",416,2.413211788
GO:0098930~axonal transport,3,0.393330709,"23011, 81565, 127829",416,2.212110806
GO:0010970~transport along microtubule,5,0.497591849,"5870, 23011, 81565, 5813, 127829",416,1.366303733
GO:0099111~microtubule-based transport,5,0.502170915,"5870, 23011, 81565, 5813, 127829",416,1.358313653
GO:0007018~microtubule-based movement,8,0.529415996,"3837, 5870, 1783, 23011, 81565, 3831, 5813, 127829",416,1.161358173
GO:0030705~cytoskeleton-dependent intracellular transport,5,0.663475496,"5870, 23011, 81565, 5813, 127829",416,1.106055403
GO:0010721~negative regulation of cell development,11,0.228080798,"2932, 596, 23380, 2664, 4089, 952, 1809, 6774, 7337, 3066, 2539",416,1.447585258
GO:0010977~negative regulation of neuron projection development,5,0.446145028,"2664, 952, 1809, 7337, 3066",416,1.460827891
GO:0050768~negative regulation of neurogenesis,8,0.468978714,"2932, 23380, 2664, 952, 1809, 6774, 7337, 3066",416,1.230578197
GO:0045665~negative regulation of neuron differentiation,6,0.538448991,"2932, 2664, 952, 1809, 7337, 3066",416,1.217143937
GO:0051961~negative regulation of nervous system development,8,0.556532894,"2932, 23380, 2664, 952, 1809, 6774, 7337, 3066",416,1.136497295
GO:0031345~negative regulation of cell projection organization,5,0.633446763,"2664, 952, 1809, 7337, 3066",416,1.149859577
GO:0055013~cardiac muscle cell development,3,0.560452896,"4089, 10611, 2539",416,1.601873342
GO:0055006~cardiac cell development,3,0.602636547,"4089, 10611, 2539",416,1.482584902
GO:0042592~homeostatic process,55,0.052101813,"5781, 4090, 26119, 271, 84959, 79058, 596, 10539, 10935, 952, 10938, 4522, 5578, 5579, 5019, 90639, 3635, 3093, 2081, 140609, 5594, 9997, 5595, 4067, 83700, 2876, 51377, 5588, 207, 6714, 4352, 6772, 6774, 80739, 572, 221154, 51027, 7337, 4361, 4086, 5892, 37, 4088, 22948, 4089, 5894, 1490, 29099, 2730, 10000, 5007, 128637, 56648, 2539, 2814",416,1.266099098
GO:0043271~negative regulation of ion transport,8,0.085820054,"596, 9943, 7432, 2332, 10550, 207, 208, 10105",416,2.111560315
GO:0048878~chemical homeostasis,34,0.196179264,"5781, 6772, 6774, 26119, 84959, 79058, 572, 596, 10539, 221154, 952, 10938, 7337, 5579, 5019, 90639, 2081, 5594, 9997, 5595, 4088, 4067, 4089, 5894, 1490, 29099, 2876, 2730, 207, 5007, 128637, 56648, 6714, 2814",416,1.200187778
GO:0010959~regulation of metal ion transport,13,0.237087847,"4067, 7432, 6640, 9943, 84959, 596, 3458, 1950, 2035, 2332, 207, 30845, 2539",416,1.375640661
GO:0019725~cellular homeostasis,26,0.267518231,"84959, 572, 596, 10539, 10935, 221154, 952, 51027, 7337, 5579, 5019, 90639, 3093, 2081, 5594, 9997, 5595, 4088, 4067, 4089, 5894, 1490, 2876, 2730, 5007, 2814",416,1.193490613
GO:0034763~negative regulation of transmembrane transport,5,0.324951335,"9943, 2332, 207, 208, 10105",416,1.733370408
GO:1904062~regulation of cation transmembrane transport,11,0.334944235,"3458, 6640, 4067, 9943, 2332, 30845, 51204, 59272, 84959, 10105, 2539",416,1.303565296
GO:0043269~regulation of ion transport,19,0.375105447,"4067, 7432, 5321, 6640, 9943, 59272, 84959, 596, 3458, 1950, 2035, 2332, 10550, 207, 30845, 208, 51204, 2539, 10105",416,1.158309989
GO:0051924~regulation of calcium ion transport,8,0.393664991,"596, 1950, 4067, 2035, 2332, 30845, 84959, 2539",416,1.327266484
GO:0034762~regulation of transmembrane transport,14,0.415972457,"4067, 6640, 9943, 59272, 84959, 596, 3458, 2332, 207, 30845, 208, 51204, 2539, 10105",416,1.171820859
GO:0050853~B cell receptor signaling pathway,5,0.422219599,"596, 5594, 4067, 952, 5579",416,1.508257368
GO:0034765~regulation of ion transmembrane transport,13,0.453264377,"4067, 6640, 9943, 59272, 84959, 3458, 2332, 207, 30845, 208, 51204, 2539, 10105",416,1.150297619
GO:0034766~negative regulation of ion transmembrane transport,4,0.455630497,"9943, 2332, 207, 208",416,1.601873342
GO:0022898~regulation of transmembrane transporter activity,8,0.478845423,"596, 3458, 9943, 2332, 30845, 51204, 59272, 10105",416,1.218474149
GO:0006816~calcium ion transport,11,0.529027049,"596, 1950, 4067, 221154, 2332, 30845, 5579, 84959, 1490, 2539, 2814",416,1.110864339
GO:0060401~cytosolic calcium ion transport,6,0.533077572,"596, 4067, 221154, 84959, 1490, 2814",416,1.233300715
GO:0070838~divalent metal ion transport,12,0.542397427,"596, 3458, 1950, 4067, 221154, 2332, 30845, 5579, 84959, 1490, 2539, 2814",416,1.088773287
GO:1903169~regulation of calcium ion transmembrane transport,5,0.548969975,"4067, 2332, 30845, 84959, 2539",416,1.269243905
GO:0072511~divalent inorganic cation transport,12,0.5502492,"596, 3458, 1950, 4067, 221154, 2332, 30845, 5579, 84959, 1490, 2539, 2814",416,1.082430919
GO:0032409~regulation of transporter activity,8,0.588456075,"596, 3458, 9943, 2332, 30845, 51204, 59272, 10105",416,1.102773339
GO:0030003~cellular cation homeostasis,16,0.617272336,"5594, 9997, 4088, 5595, 4067, 4089, 84959, 1490, 596, 10539, 221154, 952, 7337, 5579, 90639, 2814",416,1.011250654
GO:0070588~calcium ion transmembrane transport,8,0.634099537,"4067, 221154, 2332, 30845, 84959, 1490, 2539, 2814",416,1.055780157
GO:0006873~cellular ion homeostasis,16,0.652240643,"5594, 9997, 4088, 5595, 4067, 4089, 84959, 1490, 596, 10539, 221154, 952, 7337, 5579, 90639, 2814",416,0.988389935
GO:0006811~ion transport,37,0.672295167,"6198, 6277, 5321, 9943, 84959, 596, 1017, 3458, 1950, 221154, 10550, 30845, 9218, 5579, 51204, 9377, 6342, 7432, 4067, 6640, 59272, 1490, 5948, 80772, 29099, 3927, 2332, 2035, 3840, 207, 5007, 208, 4712, 11059, 2539, 10105, 2814",416,0.96616644
GO:0060402~calcium ion transport into cytosol,5,0.677849273,"596, 4067, 84959, 1490, 2814",416,1.08538147
GO:0030001~metal ion transport,19,0.710556977,"4067, 7432, 6640, 9943, 84959, 1490, 29099, 596, 1017, 3458, 1950, 221154, 2035, 2332, 207, 30845, 5579, 2539, 2814",416,0.948047488
GO:0032410~negative regulation of transporter activity,3,0.732438136,"9943, 2332, 10105",416,1.161358173
GO:0010522~regulation of calcium ion transport into cytosol,3,0.740757563,"596, 4067, 84959",416,1.142319515
GO:0006875~cellular metal ion homeostasis,13,0.743494965,"9997, 4088, 4067, 4089, 84959, 1490, 596, 10539, 221154, 952, 5579, 90639, 2814",416,0.929086538
GO:0050801~ion homeostasis,18,0.756745333,"5594, 9997, 4088, 5595, 4067, 4089, 84959, 1490, 596, 2730, 10539, 221154, 952, 7337, 5579, 90639, 6714, 2814",416,0.918876796
GO:0032412~regulation of ion transmembrane transporter activity,6,0.757256216,"3458, 9943, 2332, 30845, 51204, 10105",416,0.951283145
GO:0070509~calcium ion import,5,0.760765249,"4067, 221154, 84959, 1490, 2814",416,0.967798478
GO:0051235~maintenance of location,7,0.768129714,"4067, 10938, 81488, 207, 84959, 2814, 9817",416,0.926439568
GO:0055080~cation homeostasis,16,0.772031979,"5594, 9997, 4088, 5595, 4067, 4089, 84959, 1490, 596, 10539, 221154, 952, 7337, 5579, 90639, 2814",416,0.907532638
GO:0006812~cation transport,25,0.77275369,"9943, 84959, 596, 1017, 3458, 1950, 221154, 30845, 5579, 51204, 9377, 7432, 4067, 6640, 59272, 1490, 29099, 2332, 2035, 3840, 207, 4712, 2539, 10105, 2814",416,0.913735777
GO:0098771~inorganic ion homeostasis,16,0.795991745,"5594, 9997, 4088, 5595, 4067, 4089, 84959, 1490, 596, 10539, 221154, 952, 7337, 5579, 90639, 2814",416,0.890142791
GO:0006874~cellular calcium ion homeostasis,9,0.861331376,"596, 4088, 4067, 221154, 952, 5579, 84959, 1490, 2814",416,0.818177969
GO:0055065~metal ion homeostasis,13,0.869523003,"9997, 4088, 4067, 4089, 84959, 1490, 596, 10539, 221154, 952, 5579, 90639, 2814",416,0.821641156
GO:0051480~regulation of cytosolic calcium ion concentration,7,0.870099538,"596, 4088, 4067, 952, 84959, 1490, 2814",416,0.802914292
GO:0055074~calcium ion homeostasis,9,0.886980523,"596, 4088, 4067, 221154, 952, 5579, 84959, 1490, 2814",416,0.787361473
GO:0007204~positive regulation of cytosolic calcium ion concentration,6,0.895530481,"596, 4067, 952, 84959, 1490, 2814",416,0.763632771
GO:0034220~ion transmembrane transport,22,0.903432046,"9377, 4067, 6277, 6640, 9943, 59272, 84959, 1490, 3458, 3927, 221154, 2332, 10550, 207, 30845, 208, 51204, 4712, 11059, 2539, 10105, 2814",416,0.817596154
GO:0072503~cellular divalent inorganic cation homeostasis,9,0.906581676,"596, 4088, 4067, 221154, 952, 5579, 84959, 1490, 2814",416,0.761546343
GO:0072507~divalent inorganic cation homeostasis,9,0.931325151,"596, 4088, 4067, 221154, 952, 5579, 84959, 1490, 2814",416,0.724590888
GO:2001257~regulation of cation channel activity,3,0.935614822,"3458, 2332, 30845",416,0.683151867
GO:0098655~cation transmembrane transport,16,0.952448141,"9377, 4067, 6640, 9943, 59272, 84959, 1490, 3458, 221154, 2332, 30845, 51204, 4712, 2539, 10105, 2814",416,0.735182226
GO:0055085~transmembrane transport,26,0.969481433,"26519, 6277, 9943, 84959, 596, 3458, 221154, 10550, 30845, 51204, 9179, 9377, 4067, 6640, 59272, 1490, 3329, 3927, 2332, 207, 208, 4712, 11059, 2539, 10105, 2814",416,0.750194099
GO:0098662~inorganic cation transmembrane transport,12,0.984113274,"9377, 3458, 4067, 9943, 221154, 2332, 30845, 4712, 84959, 1490, 2539, 2814",416,0.631315881
GO:0098660~inorganic ion transmembrane transport,12,0.995173894,"9377, 3458, 4067, 9943, 221154, 2332, 30845, 4712, 84959, 1490, 2539, 2814",416,0.568828493
GO:0060711~labyrinthine layer development,3,0.27567972,"5594, 207, 10049",416,2.903395433
GO:0001890~placenta development,5,0.431822762,"5594, 10935, 2057, 207, 10049",416,1.488920735
GO:0001892~embryonic placenta development,3,0.584940798,"5594, 207, 10049",416,1.531461327
GO:0048568~embryonic organ development,8,0.881326866,"4087, 5594, 4088, 5595, 4522, 207, 51645, 10049",416,0.790711948
GO:0014074~response to purine-containing compound,5,0.398054306,"374, 6772, 57026, 3066, 87178",416,1.558870031
GO:0046683~response to organophosphorus,4,0.551763146,"374, 6772, 57026, 87178",416,1.386696326
GO:0051591~response to cAMP,3,0.596801892,"374, 6772, 87178",416,1.498526675
GO:0014911~positive regulation of smooth muscle cell migration,3,0.283669586,"596, 6198, 6714",416,2.844142465
GO:0014910~regulation of smooth muscle cell migration,3,0.596801892,"596, 6198, 6714",416,1.498526675
GO:0014909~smooth muscle cell migration,3,0.614114167,"596, 6198, 6714",416,1.451697716
GO:0014812~muscle cell migration,3,0.682558432,"596, 6198, 6714",416,1.278559457
GO:0060291~long-term synaptic potentiation,3,0.614114167,"673, 5594, 8087",416,1.451697716
GO:0050806~positive regulation of synaptic transmission,4,0.74264457,"673, 5594, 2332, 8087",416,1.038085518
GO:0032729~positive regulation of interferon-gamma production,3,0.508455691,"3329, 8767, 282618",416,1.764088364
GO:0032609~interferon-gamma production,3,0.728194096,"3329, 8767, 282618",416,1.171117485
GO:0032649~regulation of interferon-gamma production,3,0.74483387,"3329, 8767, 282618",416,1.133032364
GO:0002819~regulation of adaptive immune response,7,0.279743846,"3329, 79465, 5321, 7454, 5588, 64092, 8767",416,1.57854509
GO:0002824~positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,5,0.295866816,"3329, 79465, 5321, 5588, 8767",416,1.814622145
GO:0002821~positive regulation of adaptive immune response,5,0.324951335,"3329, 79465, 5321, 5588, 8767",416,1.733370408
GO:0002822~regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,6,0.384566016,"3329, 79465, 5321, 7454, 5588, 8767",416,1.466978745
GO:0002456~T cell mediated immunity,4,0.526044024,"3329, 79465, 7454, 3251",416,1.440444246
GO:0002703~regulation of leukocyte mediated immunity,6,0.607699223,"3329, 79465, 4067, 7454, 2241, 7409",416,1.137656986
GO:0002709~regulation of T cell mediated immunity,3,0.625336653,"3329, 79465, 7454",416,1.422071232
GO:0002449~lymphocyte mediated immunity,8,0.738178798,"3329, 79465, 4352, 7454, 3251, 3635, 959, 7409",416,0.950472162
GO:0002708~positive regulation of lymphocyte mediated immunity,3,0.764400273,"3329, 79465, 7409",416,1.088773287
GO:0002706~regulation of lymphocyte mediated immunity,4,0.765644899,"3329, 79465, 7454, 7409",416,0.999017783
GO:0002705~positive regulation of leukocyte mediated immunity,3,0.863540764,"3329, 79465, 7409",416,0.865608576
GO:0016064~immunoglobulin mediated immune response,4,0.870656017,"3329, 4352, 3635, 959",416,0.814988192
GO:0019724~B cell mediated immunity,4,0.876267553,"3329, 4352, 3635, 959",416,0.804403929
GO:1904888~cranial skeletal system development,4,0.212453095,"4087, 4088, 1399, 4522",416,2.511044699
GO:0048701~embryonic cranial skeleton morphogenesis,3,0.259689136,"4087, 4088, 4522",416,3.029630017
GO:0048704~embryonic skeletal system morphogenesis,3,0.619757254,"4087, 4088, 4522",416,1.436731761
GO:0048705~skeletal system morphogenesis,5,0.760765249,"4087, 4088, 4522, 2251, 1490",416,0.967798478
GO:0048706~embryonic skeletal system development,3,0.775505502,"4087, 4088, 4522",416,1.063839548
GO:0048562~embryonic organ morphogenesis,5,0.898764267,"4087, 5594, 4088, 5595, 4522",416,0.756585129
