"Protein","Nominal_pvalue","formula","fold_change","adjusted_pvalue","Target","Entrez"
"LMA2L_8013.9",0.56309492893127," ~ Study_group + (1|maskID)",-0.0825116931126602,0.999937631057378,"LMA2L","81562"
"MANEA_8014.359",0.348345495582293," ~ Study_group + (1|maskID)",0.107506960273001,0.999937631057378,"MANEA","79694"
"DNJC4.N.term_8016.19",0.198278096365052," ~ Study_group + (1|maskID)",-0.0542363091444634,0.999937631057378,"DNJC4:N-term","3338"
"FXRD1_8017.23",0.178815050711799," ~ Study_group + (1|maskID)",-0.148665314769636,0.999937631057378,"FXRD1","55572"
"VSIG2_8018.43",0.440982222240379," ~ Study_group + (1|maskID)",-0.0851346341340222,0.999937631057378,"VSIG2","23584"
"STMN3_8019.73",0.56921717066731," ~ Study_group + (1|maskID)",0.0664450763933076,0.999937631057378,"STMN3","50861"
"RM14_8021.59",0.0922053117419246," ~ Study_group + (1|maskID)",0.416790321866475,0.999937631057378,"RM14","64928"
"TPST2_8024.64",0.46438382605327," ~ Study_group + (1|maskID) + Methotrexate",0.0302912673177762,0.999937631057378,"TPST2","8459"
"SPINK5_8028.22",0.299482943420517," ~ Study_group + (1|maskID)",0.0895243211835839,0.999937631057378,"SPINK5","11005"
"MCCD1_8032.23",0.220743278504455," ~ Study_group + (1|maskID)",-0.214913278579686,0.999937631057378,"MCCD1","401250"
"DJC18_8033.1",0.0558883863778975," ~ Study_group + (1|maskID)",-0.128986574777565,0.999937631057378,"DJC18","202052"
"DRGX_8034.6",0.388460052717508," ~ Study_group + (1|maskID)",0.03001721407365,0.999937631057378,"DRGX","644168"
"CA198_8035.6",0.357035375492364," ~ Study_group + (1|maskID)",-0.0672840284822494,0.999937631057378,"CA198","84886"
"FSHB_8036.75",0.266982172399253," ~ Study_group + (1|maskID)",0.133911185283195,0.999937631057378,"FSHB","2488"
"DJB14.LD_8037.53",0.188038862092681," ~ Study_group + (1|maskID)",-0.0900807067976922,0.999937631057378,"DJB14:LD","79982"
"NSDHL_8038.41",0.342485237117492," ~ Study_group + (1|maskID)",-0.194791980267693,0.999937631057378,"NSDHL","50814"
"F177A_8039.41",0.0150490002264301," ~ Study_group + (1|maskID)",0.275447704648071,0.999937631057378,"F177A","283635"
"LEMD1_8040.9",0.16120235825724," ~ Study_group + (1|maskID)",-0.0923070461383281,0.999937631057378,"LEMD1","93273"
"ISK9_8042.88",0.307408778622514," ~ Study_group + (1|maskID)",0.249360621967109,0.999937631057378,"ISK9","643394"
"COMP_8043.153",0.109434306395244," ~ Study_group + (1|maskID)",-0.150672250456801,0.999937631057378,"COMP","1311"
"XG_8044.90",0.553820394255343," ~ Study_group + (1|maskID)",-0.0542647056007572,0.999937631057378,"XG","7499"
"KI3L3.CD_8045.3",0.368754017075289," ~ Study_group + (1|maskID)",-0.043906337005893,0.999937631057378,"KI3L3:CD","115653"
"Galectin.1_8046.9",0.288469425415873," ~ Study_group + (1|maskID)",-1.04812920069465,0.999937631057378,"Galectin-1","3956"
"FTMT_8048.9",0.562017812373315," ~ Study_group + (1|maskID)",0.105538027834724,0.999937631057378,"FTMT","94033"
"AGGF1_8051.10",0.428738007350884," ~ Study_group + (1|maskID)",-0.162971090649,0.999937631057378,"AGGF1","55109"
"NLGN1_8052.115",0.105612907033334," ~ Study_group + (1|maskID) + Smoking",0.138142412449605,0.999937631057378,"NLGN1","22871"
"DJB14.CD_8053.16",0.927482373472701," ~ Study_group + (1|maskID) + Smoking",0.00319172140031424,0.999937631057378,"DJB14:CD","79982"
"IDD_8055.33",0.328309753712218," ~ Study_group + (1|maskID)",0.877334113515594,0.999937631057378,"IDD","9993"
"Tpo_8059.1",0.213395305269731," ~ Study_group + (1|maskID)",0.160227945292013,0.999937631057378,"Tpo","7066"
"NRG2_8060.7",0.336569974765636," ~ Study_group + (1|maskID)",0.225710099950819,0.999937631057378,"NRG2","9542"
"F171B.CD_8061.102",0.33208318544056," ~ Study_group + (1|maskID)",0.335353103781383,0.999937631057378,"F171B:CD","165215"
"F176B_8062.15",0.904861065311233," ~ Study_group + (1|maskID)",0.00671262656026462,0.999937631057378,"F176B","55194"
"Poliovirus.receptor_8064.125",0.276379733782799," ~ Study_group + (1|maskID) + Methotrexate",-0.163535631543259,0.999937631057378,"Poliovirus receptor","5817"
"PATE4_8065.245",0.940081510764497," ~ Study_group + (1|maskID) + Age",-0.0327587476930279,0.999937631057378,"PATE4","399968"
"SYT9_8066.38",0.0637089232879138," ~ Study_group + (1|maskID)",-0.0715381928773946,0.999937631057378,"SYT9","143425"
"KCNE3_8067.21",0.151755357470705," ~ Study_group + (1|maskID)",-0.0752100816075744,0.999937631057378,"KCNE3","10008"
"K1161.ECD_8068.43",0.721498770376625," ~ Study_group + (1|maskID) + Methotrexate",-0.300076933426777,0.999937631057378,"K1161:ECD","57462"
"CD3E_8069.85",0.123472267124226," ~ Study_group + (1|maskID)",0.1978161169098,0.999937631057378,"CD3E","916"
"DLG4_8070.88",0.685370621552951," ~ Study_group + (1|maskID)",-0.0440055847441842,0.999937631057378,"DLG4","1742"
"PCDB7_8071.114",0.909444616218876," ~ Study_group + (1|maskID) + Age",-0.0177433901891778,0.999937631057378,"PCDB7","56129"
"SLAF5_8073.3",0.510806303513204," ~ Study_group + (1|maskID)",0.0247315404842916,0.999937631057378,"SLAF5","8832"
"TMM70_8074.32",0.558113596386626," ~ Study_group + (1|maskID) + Smoking",-0.069813931847385,0.999937631057378,"TMM70","54968"
"SACA3_8076.4",0.272850903008971," ~ Study_group + (1|maskID)",-0.120348279882757,0.999937631057378,"SACA3","124912"
"EID3_8079.39",0.553513237415266," ~ Study_group + (1|maskID)",0.0302809775198046,0.999937631057378,"EID3","493861"
"PSMP_8080.24",0.274440325386929," ~ Study_group + (1|maskID)",0.0780337540139165,0.999937631057378,"PSMP","692094"
"PLD5_8081.55",0.652784230191757," ~ Study_group + (1|maskID)",0.0124982807938113,0.999937631057378,"PLD5","200150"
"ITM2B_8086.49",0.221058873677826," ~ Study_group + (1|maskID)",-0.2556181313861,0.999937631057378,"ITM2B","9445"
"RNF13_8087.250",0.164748618626876," ~ Study_group + (1|maskID)",0.0479280377610829,0.999937631057378,"RNF13","11342"
"CA210_8088.56",0.735591963632047," ~ Study_group + (1|maskID)",-0.0143575433894229,0.999937631057378,"CA210","149466"
"NR4A1_8089.173",0.440821243998757," ~ Study_group + (1|maskID) + Sex",-0.0837209284207362,0.999937631057378,"NR4A1","3164"
"MASP3.Heavy_8091.16",0.0879860821881702," ~ Study_group + (1|maskID)",0.171783252881885,0.999937631057378,"MASP3:Heavy","5648"
"IL.6.sRa_8092.29",0.425833927884827," ~ Study_group + (1|maskID)",0.304666208572323,0.999937631057378,"IL-6 sRa","3570"
"K1161.CD_8093.13",0.645990181895358," ~ Study_group + (1|maskID)",0.102258919990556,0.999937631057378,"K1161:CD","57462"
"CISD2_8094.20",0.343766806328483," ~ Study_group + (1|maskID) + Age",-0.0742199767525822,0.999937631057378,"CISD2","493856"
"Cyclophilin.F_8095.213",0.98492926748341," ~ Study_group + (1|maskID)",-0.00438363471092771,0.999937631057378,"Cyclophilin F","10105"
"LIPN_8097.77",0.609597791117488," ~ Study_group + (1|maskID) + Methotrexate",-0.0687726093919666,0.999937631057378,"LIPN","643418"
"THAS_8098.37",0.37646629535942," ~ Study_group + (1|maskID) + Methotrexate",-0.13657608580704,0.999937631057378,"THAS","6916"
"SPON2_8099.42",0.727913633335364," ~ Study_group + (1|maskID) + Age",-0.0548937117788288,0.999937631057378,"SPON2","10417"
"ADM2_8100.15",0.649616627003288," ~ Study_group + (1|maskID)",0.0142311963524969,0.999937631057378,"ADM2","79924"
"CA186_8102.239",0.307430266619409," ~ Study_group + (1|maskID)",-0.0888240339398647,0.999937631057378,"CA186","440712"
"IL.10.Ra.ECD_8104.21",0.877582935414838," ~ Study_group + (1|maskID)",0.00783692753402715,0.999937631057378,"IL-10 Ra:ECD","3587"
"SSRA_8106.15",0.944868907253773," ~ Study_group + (1|maskID)",0.00348532710972504,0.999937631057378,"SSRA","6745"
"TM234_8107.12",0.377803855330934," ~ Study_group + (1|maskID)",0.253330466123523,0.999937631057378,"TM234","56063"
"ZG16_8219.14",0.356337782854904," ~ Study_group + (1|maskID)",0.0340984698932039,0.999937631057378,"ZG16","653808"
"CJ035_8220.15",0.340960796599679," ~ Study_group + (1|maskID)",-0.177334266176657,0.999937631057378,"CJ035","219738"
"MIF_8221.19",0.252791576554704," ~ Study_group + (1|maskID) + Sex + Methotrexate",-0.214411340491841,0.999937631057378,"MIF","4282"
"CDHR3_8222.49",0.0661946097244001," ~ Study_group + (1|maskID)",0.129569924569956,0.999937631057378,"CDHR3","222256"
"EPHB2_8225.86",0.200446000664057," ~ Study_group + (1|maskID)",-0.1337549438956,0.999937631057378,"EPHB2","2048"
"GXLT1_8229.1",0.680929394193179," ~ Study_group + (1|maskID) + Smoking",0.0352209672077879,0.999937631057378,"GXLT1","283464"
"VEGF.sR1_8231.122",0.580257691098062," ~ Study_group + (1|maskID) + Smoking",0.0409711081174229,0.999937631057378,"VEGF sR1","2321"
"JAML1_8232.90",0.514839577995039," ~ Study_group + (1|maskID) + Age",-0.106432518155443,0.999937631057378,"JAML1","120425"
"ITIH5_8233.2",0.564722626281295," ~ Study_group + (1|maskID)",0.0721505044478992,0.999937631057378,"ITIH5","80760"
"SCG1_8235.48",0.479569380250846," ~ Study_group + (1|maskID) + Age",0.0614742107286931,0.999937631057378,"SCG1","1114"
"CR032_8236.8",0.510567448360714," ~ Study_group + (1|maskID)",0.0717006059470495,0.999937631057378,"CR032","497661"
"SOSD1_8237.56",0.535365069270964," ~ Study_group + (1|maskID) + Sex",-0.026169637887403,0.999937631057378,"SOSD1","25928"
"Pseudocholinesterase_8239.223",0.0758899436420439," ~ Study_group + (1|maskID)",0.131752741886501,0.999937631057378,"Pseudocholinesterase","590"
"GPNMB.ECD_8240.207",0.721176552401047," ~ Study_group + (1|maskID) + Smoking",0.0359439779615694,0.999937631057378,"GPNMB:ECD","10457"
"CLC2L_8242.9",0.494982089201831," ~ Study_group + (1|maskID)",0.0246328781517915,0.999937631057378,"CLC2L","154790"
"TATI_8243.55",0.258175964492967," ~ Study_group + (1|maskID)",-0.289906120639067,0.999937631057378,"TATI","6690"
"FUT8_8244.16",0.927144818408646," ~ Study_group + (1|maskID)",0.00857209622842377,0.999937631057378,"FUT8","2530"
"sICAM.5_8245.27",0.419626878962233," ~ Study_group + (1|maskID) + Age",0.0714759839607087,0.999937631057378,"sICAM-5","7087"
"PCSK9_8246.9",0.693505688812804," ~ Study_group + (1|maskID)",-0.0423810295174238,0.999937631057378,"PCSK9","255738"
"SIG14_8248.222",0.535689579743529," ~ Study_group + (1|maskID) + Smoking",-0.117469441652146,0.999937631057378,"SIG14","100049587"
"ALK_8249.124",0.375264335270219," ~ Study_group + (1|maskID)",-0.0459669042968907,0.999937631057378,"ALK","238"
"PTPRJ_8250.2",0.950117994240983," ~ Study_group + (1|maskID) + Methotrexate",-0.0165939928225348,0.999937631057378,"PTPRJ","5795"
"NOTUM_8252.2",0.281690307884774," ~ Study_group + (1|maskID)",0.166404348128195,0.999937631057378,"NOTUM","147111"
"PMGT1_8253.2",0.593534088365888," ~ Study_group + (1|maskID)",-0.0501258977061267,0.999937631057378,"PMGT1","55624"
"MRVI1_8255.34",0.784553994820251," ~ Study_group + (1|maskID)",0.071630703219849,0.999937631057378,"MRVI1","10335"
"NEU1_8257.71",0.23355095549914," ~ Study_group + (1|maskID)",0.066001361347641,0.999937631057378,"NEU1","5020"
"UXS1_8258.22",0.272160489694665," ~ Study_group + (1|maskID)",0.0666423586846062,0.999937631057378,"UXS1","80146"
"STOM_8261.51",0.332926057546684," ~ Study_group + (1|maskID) + Smoking",0.0341311054935351,0.999937631057378,"STOM","2040"
"Apo.D_8262.20",0.320918023987053," ~ Study_group + (1|maskID)",-0.307149049638646,0.999937631057378,"Apo D","347"
"CR056_8263.64",0.801474954270827," ~ Study_group + (1|maskID)",-0.0117037235980003,0.999937631057378,"CR056","494514"
"DLL1_8264.43",0.390109898104216," ~ Study_group + (1|maskID)",-0.0748141604351072,0.999937631057378,"DLL1","28514"
"LAP2B_8265.225",0.711150948447771," ~ Study_group + (1|maskID)",-0.0748237587539016,0.999937631057378,"LAP2B","7112"
"HS3SA_8268.98",0.621958835493167," ~ Study_group + (1|maskID)",0.0563545702172188,0.999937631057378,"HS3SA","9955"
"ARSK_8269.327",0.657947827056182," ~ Study_group + (1|maskID)",-0.0258851278088581,0.999937631057378,"ARSK","153642"
"DHB7.CD_8272.22",0.512662645494857," ~ Study_group + (1|maskID) + Age",-0.0379034170379605,0.999937631057378,"DHB7:CD","51478"
"IL31R_8273.84",0.59817134160904," ~ Study_group + (1|maskID)",-0.0446060112610945,0.999937631057378,"IL31R","133396"
"Syntaxin.7_8274.64",0.413449398767657," ~ Study_group + (1|maskID) + Prednisone",0.0755715173404002,0.999937631057378,"Syntaxin-7","8417"
"PEAR1.ECD_8275.31",0.681633021449761," ~ Study_group + (1|maskID)",0.035796047079717,0.999937631057378,"PEAR1:ECD","375033"
"Vitronectin_8280.238",0.102256925272701," ~ Study_group + (1|maskID)",-0.141087588850122,0.999937631057378,"Vitronectin","7448"
"PACA_8285.64",0.32954441164748," ~ Study_group + (1|maskID)",0.960476353925507,0.999937631057378,"PACA","116"
"CLM2_8287.17",0.126324517649633," ~ Study_group + (1|maskID)",-0.11717311157421,0.999937631057378,"CLM2","342510"
"b2.Glycoprotein.I_8288.27",0.887026019286167," ~ Study_group + (1|maskID)",0.00261589052525032,0.999937631057378,"b2-Glycoprotein I","350"
"GPNMB.ECD_8289.8",0.845424989129919," ~ Study_group + (1|maskID) + Smoking",-0.0109933746605413,0.999937631057378,"GPNMB:ECD","10457"
"NOE2_8295.16",0.377687630166897," ~ Study_group + (1|maskID)",-0.128305512905634,0.999937631057378,"NOE2","93145"
"KDEL2_8296.117",0.733750894131788," ~ Study_group + (1|maskID)",-0.0386289370549563,0.999937631057378,"KDEL2","143888"
"DJC10_8297.8",0.674659310631716," ~ Study_group + (1|maskID)",-0.0342013416281528,0.999937631057378,"DJC10","54431"
"CG045_8298.8",0.927958278752406," ~ Study_group + (1|maskID)",0.0122846658343727,0.999937631057378,"CG045","136263"
"LIRA4_8299.66",0.130459379565925," ~ Study_group + (1|maskID)",-0.163875837508749,0.999937631057378,"LIRA4","23547"
"PEX14.N.term_8300.82",0.99832377131839," ~ Study_group + (1|maskID)",0.000311585472817207,0.999937631057378,"PEX14:N-term","5195"
"MYG1_8303.102",0.699543706469839," ~ Study_group + (1|maskID)",0.0542165244686234,0.999937631057378,"MYG1","60314"
"OPG_8304.50",0.805537683827084," ~ Study_group + (1|maskID) + Age",0.0231170858869071,0.999937631057378,"OPG","4982"
"SULF2_8305.18",0.262778045826986," ~ Study_group + (1|maskID)",0.0529934248272929,0.999937631057378,"SULF2","55959"
"TMG1.CD_8306.54",0.317253840554069," ~ Study_group + (1|maskID)",-0.0622500840018378,0.999937631057378,"TMG1:CD","5638"
"CK068_8307.47",0.873545934669103," ~ Study_group + (1|maskID)",0.0243912696842468,0.999937631057378,"CK068","83638"
"HYAL1_8309.12",0.604244275555386," ~ Study_group + (1|maskID)",0.0494437794060891,0.999937631057378,"HYAL1","3373"
"U773_8310.6",0.547705503107257," ~ Study_group + (1|maskID)",0.124721215811509,0.999937631057378,"U773","124220"
"Cytidylate.kinase_8312.139",0.793987598633287," ~ Study_group + (1|maskID)",0.0114708286616962,0.999937631057378,"Cytidylate kinase","51727"
"GNS_8314.71",0.493333752194004," ~ Study_group + (1|maskID)",0.0551309367092403,0.999937631057378,"GNS","2799"
"DB119_8315.5",0.203633415375397," ~ Study_group + (1|maskID)",0.0540170649625198,0.999937631057378,"DB119","245932"
"SPRE1_8318.13",0.333673982060202," ~ Study_group + (1|maskID)",0.0610438930712207,0.999937631057378,"SPRE1","161742"
"SLTM_8320.5",0.304321308262408," ~ Study_group + (1|maskID)",0.0952140503910519,0.999937631057378,"SLTM","79811"
"ZN843_8321.27",0.353262786218162," ~ Study_group + (1|maskID)",0.032944751152685,0.999937631057378,"ZN843","283933"
"TFF3_8323.163",0.48182588403107," ~ Study_group + (1|maskID) + Age",-0.0574996739597157,0.999937631057378,"TFF3","7033"
"ADH4_8325.37",0.492947865296938," ~ Study_group + (1|maskID)",-0.127205492800109,0.999937631057378,"ADH4","127"
"SIGIRR_8326.63",0.98625279782684," ~ Study_group + (1|maskID) + Methotrexate",-0.0152293641566,0.999937631057378,"SIGIRR","59307"
"DPEP2_8327.26",0.810210028815208," ~ Study_group + (1|maskID)",-0.0400961521035933,0.999937631057378,"DPEP2","64174"
"EKI1_8328.9",0.859746286535951," ~ Study_group + (1|maskID)",-0.004966820546422,0.999937631057378,"EKI1","55500"
"Cadherin.12.CD_8329.166",0.455278557450626," ~ Study_group + (1|maskID) + Smoking",-0.0961125706448836,0.999937631057378,"Cadherin-12:CD","1010"
"LRP11_8330.1",0.938235837131569," ~ Study_group + (1|maskID) + Age",0.00109997106894789,0.999937631057378,"LRP11","84918"
"TCP11_8334.65",0.405249689256773," ~ Study_group + (1|maskID)",-0.0857160443545661,0.999937631057378,"TCP11","6954"
"GRM1C_8336.267",0.0955800592377143," ~ Study_group + (1|maskID) + Age",0.0685494381066233,0.999937631057378,"GRM1C","54762"
"PTPRU_8337.65",0.667332336432025," ~ Study_group + (1|maskID)",0.0392157224447195,0.999937631057378,"PTPRU","10076"
"DB110_8340.9",0.52208929443788," ~ Study_group + (1|maskID)",0.0164456572547884,0.999937631057378,"DB110","245913"
"PAPOG_8343.224",0.952566177267696," ~ Study_group + (1|maskID)",-0.00700181228202969,0.999937631057378,"PAPOG","64895"
"GPX7_8345.27",0.412474037527832," ~ Study_group + (1|maskID)",-0.0811586268540444,0.999937631057378,"GPX7","2882"
"DPP2_8346.9",0.844871330922683," ~ Study_group + (1|maskID)",-0.0172964059419356,0.999937631057378,"DPP2","29952"
"DB129_8347.222",0.490172428492486," ~ Study_group + (1|maskID) + Prednisone",-0.135709681347004,0.999937631057378,"DB129","140881"
"EPHB2_8348.4",0.361219512807659," ~ Study_group + (1|maskID) + Age",-0.133191365591416,0.999937631057378,"EPHB2","2048"
"PRS57_8351.17",0.810098510818587," ~ Study_group + (1|maskID)",0.0206543406443933,0.999937631057378,"PRS57","400668"
"SIG12.Ig.like.C2.type.2_8352.26",0.51522410377141," ~ Study_group + (1|maskID)",-0.0872635271891513,0.999937631057378,"SIG12:Ig-like C2-type 2","89858"
"SCN2B_8353.15",0.0843691894653554," ~ Study_group + (1|maskID)",0.214774958627488,0.999937631057378,"SCN2B","6327"
"ISM1_8355.80",0.677558521960469," ~ Study_group + (1|maskID)",-0.0242249684086569,0.999937631057378,"ISM1","140862"
"NEU1_8356.88",0.878042679061616," ~ Study_group + (1|maskID)",-0.0336263688523712,0.999937631057378,"NEU1","5020"
"ST4A1_8357.43",0.124606667397986," ~ Study_group + (1|maskID)",0.336530866344431,0.999937631057378,"ST4A1","25830"
"Peroxiredoxin.3_8358.30",0.69832618355304," ~ Study_group + (1|maskID)",-0.06882608021484,0.999937631057378,"Peroxiredoxin-3","10935"
"DRAK2_8359.149",0.137249715164287," ~ Study_group + (1|maskID) + Prednisone",0.0447783934217895,0.999937631057378,"DRAK2","9262"
"NKp46_8360.169",0.616090178233294," ~ Study_group + (1|maskID)",-0.0410613605322829,0.999937631057378,"NKp46","9437"
"K132L_8363.18",0.650866766432552," ~ Study_group + (1|maskID)",0.0200092593913766,0.999937631057378,"K132L","222223"
"UST_8364.74",0.419133406180219," ~ Study_group + (1|maskID)",0.0450697604996026,0.999937631057378,"UST","10090"
"CA115_8366.19",0.956340525047025," ~ Study_group + (1|maskID)",-0.00187207363276195,0.999937631057378,"CA115","79762"
"VSIG1_8367.142",0.298292581327367," ~ Study_group + (1|maskID)",0.266170324817363,0.999937631057378,"VSIG1","340547"
"TNF.sR.II_8368.102",0.729482766036974," ~ Study_group + (1|maskID) + Age",-0.0577681071213811,0.999937631057378,"TNF sR-II","7133"
"DAG1_8369.102",0.178624320688807," ~ Study_group + (1|maskID)",0.256171436409438,0.999937631057378,"DAG1","1605"
"CDHR1_8372.29",0.675375362004958," ~ Study_group + (1|maskID)",0.0430393855095656,0.999937631057378,"CDHR1","92211"
"NGF.R_8374.5",0.936470183225704," ~ Study_group + (1|maskID)",-0.0121500247127157,0.999937631057378,"NGF R","4804"
"LSHB_8376.25",0.409259736536243," ~ Study_group + (1|maskID) + Sex",0.099634979333691,0.999937631057378,"LSHB","3972"
